"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1324","MPP-pre-MC","MPP-pre-MC","GO:0046635","positive regulation of alpha-beta T cell activation","5/169","62/18670",0.000244309730962377,0.00612387693553807,0.00521129396332856,"54440/864/3965/100/4602",5
"1325","MPP-pre-MC","MPP-pre-MC","GO:1903320","regulation of protein modification by small protein conjugation or removal","9/169","231/18670",0.000261785316202009,0.00648129012249128,0.00551544527191778,"6659/6188/6187/6135/9349/6125/6201/409/29997",9
"1326","MPP-pre-MC","MPP-pre-MC","GO:0046637","regulation of alpha-beta T cell differentiation","5/169","63/18670",0.000263447246228475,0.00648129012249128,0.00551544527191778,"54440/864/3965/100/4602",5
"1327","MPP-pre-MC","MPP-pre-MC","GO:0050715","positive regulation of cytokine secretion","7/169","139/18670",0.000275626998528148,0.0067187241751311,0.00571749679225941,"4282/199/114900/947/29108/3965/7494",7
"1328","MPP-pre-MC","MPP-pre-MC","GO:0032733","positive regulation of interleukin-10 production","4/169","36/18670",0.000304440614345747,0.00728737578663649,0.00620140767771138,"54440/947/29108/3965",4
"1329","MPP-pre-MC","MPP-pre-MC","GO:0071634","regulation of transforming growth factor beta production","4/169","36/18670",0.000304440614345747,0.00728737578663649,0.00620140767771138,"7305/947/3965/4602",4
"1330","MPP-pre-MC","MPP-pre-MC","GO:0022407","regulation of cell-cell adhesion","12/169","403/18670",0.000314412144473658,0.00745886667737956,0.00634734291662987,"199/960/54440/6188/864/29108/3965/11151/3485/100/4602/7494",12
"1331","MPP-pre-MC","MPP-pre-MC","GO:0001819","positive regulation of cytokine production","13/169","464/18670",0.000318562843875574,0.00749045554139293,0.00637422439352337,"4282/7305/199/54440/114900/947/6188/29108/3965/4602/1535/29997/7494",13
"1332","MPP-pre-MC","MPP-pre-MC","GO:0045730","respiratory burst","4/169","37/18670",0.000338948746271496,0.00782849021049278,0.00666188497994909,"5880/1043/6223/1535",4
"1333","MPP-pre-MC","MPP-pre-MC","GO:0046006","regulation of activated T cell proliferation","4/169","37/18670",0.000338948746271496,0.00782849021049278,0.00666188497994909,"6188/29108/3965/3485",4
"1334","MPP-pre-MC","MPP-pre-MC","GO:1902107","positive regulation of leukocyte differentiation","7/169","144/18670",0.000341778270386587,0.00782849021049278,0.00666188497994909,"7305/54440/864/3965/100/4602/7494",7
"1335","MPP-pre-MC","MPP-pre-MC","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","6/169","104/18670",0.000367261926685683,0.00834029862567402,0.00709742346847366,"4282/960/6188/29108/6154/7132",6
"1336","MPP-pre-MC","MPP-pre-MC","GO:0071604","transforming growth factor beta production","4/169","38/18670",0.000376169172199837,0.00847018212317768,0.00720795166712979,"7305/947/3965/4602",4
"1337","MPP-pre-MC","MPP-pre-MC","GO:0071236","cellular response to antibiotic","7/169","147/18670",0.000387211098051439,0.00864554527329977,0.00735718211954437,"3178/6188/9349/10399/6688/4602/328",7
"1338","MPP-pre-MC","MPP-pre-MC","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","4/169","39/18670",0.00041622205359208,0.0092158499699513,0.00784249974662971,"4282/960/6188/6154",4
"1339","MPP-pre-MC","MPP-pre-MC","GO:0097237","cellular response to toxic substance","9/169","247/18670",0.000427478705019981,0.00938686710114123,0.00798803182586271,"5052/3178/6188/4056/10399/6688/4602/10327/328",9
"1340","MPP-pre-MC","MPP-pre-MC","GO:0033077","T cell differentiation in thymus","5/169","70/18670",0.000431124060926264,0.00938931663836953,0.00799011633192075,"678/6194/1021/915/100",5
"1341","MPP-pre-MC","MPP-pre-MC","GO:0071156","regulation of cell cycle arrest","6/169","108/18670",0.000449603638118403,0.00971216964618372,0.00826485763524459,"274/4282/6659/9349/6154/8091",6
"1342","MPP-pre-MC","MPP-pre-MC","GO:0045861","negative regulation of proteolysis","11/169","363/18670",0.000483256321965508,0.0102991304904069,0.00876434930308975,"274/684/960/6691/6135/9349/6125/6201/409/5037/29997",11
"1343","MPP-pre-MC","MPP-pre-MC","GO:0043312","neutrophil degranulation","13/169","485/18670",0.000484528156304426,0.0102991304904069,0.00876434930308975,"4282/2171/3615/684/7305/960/29108/64333/1915/8673/8635/1535/1938",13
"1344","MPP-pre-MC","MPP-pre-MC","GO:1903051","negative regulation of proteolysis involved in cellular protein catabolic process","5/169","72/18670",0.00049120781125388,0.0103582472579489,0.00881465646260096,"6135/9349/6125/6201/29997",5
"1345","MPP-pre-MC","MPP-pre-MC","GO:0050798","activated T cell proliferation","4/169","41/18670",0.000505309968064154,0.0105717211428855,0.00899631837050811,"6188/29108/3965/3485",4
"1346","MPP-pre-MC","MPP-pre-MC","GO:0002283","neutrophil activation involved in immune response","13/169","488/18670",0.000513369434632445,0.0106564264673313,0.00906840086834287,"4282/2171/3615/684/7305/960/29108/64333/1915/8673/8635/1535/1938",13
"1347","MPP-pre-MC","MPP-pre-MC","GO:0002312","B cell activation involved in immune response","5/169","73/18670",0.000523510709015881,0.0107826973167069,0.00917585477736526,"9452/202309/100/4242/7494",5
"1348","MPP-pre-MC","MPP-pre-MC","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","3/169","18/18670",0.000537985805340094,0.010928103179198,0.00929959219100185,"4282/960/6154",3
"1349","MPP-pre-MC","MPP-pre-MC","GO:0042113","B cell activation","10/169","310/18670",0.000538796204920941,0.010928103179198,0.00929959219100185,"4282/684/7305/54440/678/9452/202309/100/4242/7494",10
"1350","MPP-pre-MC","MPP-pre-MC","GO:0031396","regulation of protein ubiquitination","8/169","204/18670",0.000551020678904118,0.0110652137557244,0.00941627048602341,"6659/6188/6187/6135/9349/6125/6201/409",8
"1351","MPP-pre-MC","MPP-pre-MC","GO:0035690","cellular response to drug","11/169","369/18670",0.000553885370534943,0.0110652137557244,0.00941627048602341,"3178/199/64754/6188/53335/10399/6688/8091/4602/1535/328",11
"1352","MPP-pre-MC","MPP-pre-MC","GO:0042119","neutrophil activation","13/169","498/18670",0.000620258565688524,0.0122987090226448,0.0104659497179807,"4282/2171/3615/684/7305/960/29108/64333/1915/8673/8635/1535/1938",13
"1353","MPP-pre-MC","MPP-pre-MC","GO:0002446","neutrophil mediated immunity","13/169","499/18670",0.000631913345843511,0.0124369908141201,0.010583624692958,"4282/2171/3615/684/7305/960/29108/64333/1915/8673/8635/1535/1938",13
"1354","MPP-pre-MC","MPP-pre-MC","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","4/169","45/18670",0.000722844923916539,0.0141220511973989,0.0120175765988601,"4282/960/29108/6154",4
"1355","MPP-pre-MC","MPP-pre-MC","GO:0071636","positive regulation of transforming growth factor beta production","3/169","20/18670",0.000741668996067062,0.0143840476098553,0.0122405301848025,"947/3965/4602",3
"1356","MPP-pre-MC","MPP-pre-MC","GO:0002699","positive regulation of immune effector process","8/169","216/18670",0.000800847143833773,0.0154192091388865,0.0131214314641872,"4282/5880/54440/6223/3965/8673/4602/7494",8
"1357","MPP-pre-MC","MPP-pre-MC","GO:1902105","regulation of leukocyte differentiation","9/169","272/18670",0.000852227341288474,0.0161598428467737,0.013751695594505,"7305/54440/678/864/1021/3965/100/4602/7494",9
"1358","MPP-pre-MC","MPP-pre-MC","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","4/169","47/18670",0.000853269725230137,0.0161598428467737,0.013751695594505,"54440/864/3965/4602",4
"1359","MPP-pre-MC","MPP-pre-MC","GO:0001906","cell killing","7/169","168/18670",0.000857560346780237,0.0161598428467737,0.013751695594505,"5052/7305/6156/6223/3965/11151/409",7
"1360","MPP-pre-MC","MPP-pre-MC","GO:0045619","regulation of lymphocyte differentiation","7/169","169/18670",0.000887919194316827,0.0166140936570409,0.0141382537390107,"54440/678/864/3965/100/4602/7494",7
"1361","MPP-pre-MC","MPP-pre-MC","GO:0002697","regulation of immune effector process","12/169","458/18670",0.000971607629785357,0.0180528774289489,0.0153626292880305,"4282/684/5880/54440/6223/29108/3965/8673/4602/409/29997/7494",12
"1362","MPP-pre-MC","MPP-pre-MC","GO:1903363","negative regulation of cellular protein catabolic process","5/169","86/18670",0.00110461727663591,0.0203817229445945,0.0173444291682305,"6135/9349/6125/6201/29997",5
"1363","MPP-pre-MC","MPP-pre-MC","GO:0042451","purine nucleoside biosynthetic process","3/169","23/18670",0.00112945747034843,0.0205545787583273,0.0174915259286837,"3615/100/4833",3
"1364","MPP-pre-MC","MPP-pre-MC","GO:0046129","purine ribonucleoside biosynthetic process","3/169","23/18670",0.00112945747034843,0.0205545787583273,0.0174915259286837,"3615/100/4833",3
"1365","MPP-pre-MC","MPP-pre-MC","GO:0031647","regulation of protein stability","9/169","284/18670",0.00115322290154351,0.0208443078190551,0.0177380794308303,"7305/6659/6135/9349/6125/29108/6201/29997/7494",9
"1366","MPP-pre-MC","MPP-pre-MC","GO:0050821","protein stabilization","7/169","178/18670",0.00120103343188393,0.0215217017439643,0.0183145277998675,"7305/6659/6135/9349/6125/6201/29997",7
"1367","MPP-pre-MC","MPP-pre-MC","GO:2001233","regulation of apoptotic signaling pathway","11/169","406/18670",0.00120690009779853,0.0215217017439643,0.0183145277998675,"4282/960/6188/6135/29108/6201/3965/6154/10399/409/7494",11
"1368","MPP-pre-MC","MPP-pre-MC","GO:2001235","positive regulation of apoptotic signaling pathway","7/169","179/18670",0.00124056741015915,0.021974584058619,0.0186999213826095,"6188/6135/29108/6201/3965/6154/10399",7
"1369","MPP-pre-MC","MPP-pre-MC","GO:0042104","positive regulation of activated T cell proliferation","3/169","24/18670",0.00128227041077144,0.0225628641153623,0.0192005356733151,"6188/29108/3485",3
"1370","MPP-pre-MC","MPP-pre-MC","GO:1903708","positive regulation of hemopoiesis","7/169","185/18670",0.00149967101144746,0.0262146439303678,0.022308125571947,"7305/54440/864/3965/100/4602/7494",7
"1371","MPP-pre-MC","MPP-pre-MC","GO:0046634","regulation of alpha-beta T cell activation","5/169","93/18670",0.00156698936139493,0.0272123577335055,0.0231571596028642,"54440/864/3965/100/4602",5
"1372","MPP-pre-MC","MPP-pre-MC","GO:0045580","regulation of T cell differentiation","6/169","139/18670",0.00167720136023867,0.0289371689230789,0.0246249386315288,"54440/864/3965/100/4602/7494",6
"1373","MPP-pre-MC","MPP-pre-MC","GO:0042100","B cell proliferation","5/169","95/18670",0.00172188614287115,0.0295164611716687,0.0251179044814074,"4282/7305/54440/202309/100",5
"1374","MPP-pre-MC","MPP-pre-MC","GO:0051047","positive regulation of secretion","11/169","428/18670",0.00183252818269423,0.0312117139834524,0.0265605299354063,"4282/199/6659/114900/947/29108/3965/8673/4602/1535/7494",11
"1375","MPP-pre-MC","MPP-pre-MC","GO:0032722","positive regulation of chemokine production","4/169","58/18670",0.00187909168388633,0.0318009337839872,0.0270619439288491,"4282/199/29108/3965",4
"1376","MPP-pre-MC","MPP-pre-MC","GO:0090344","negative regulation of cell aging","3/169","28/18670",0.00202114021105439,0.0339884148150095,0.028923445525282,"4282/1021/8091",3
"1377","MPP-pre-MC","MPP-pre-MC","GO:0042267","natural killer cell mediated cytotoxicity","4/169","60/18670",0.00212973749033173,0.0353669531988212,0.0300965534817931,"5052/3965/11151/409",4
"1378","MPP-pre-MC","MPP-pre-MC","GO:0090342","regulation of cell aging","4/169","60/18670",0.00212973749033173,0.0353669531988212,0.0300965534817931,"26156/4282/1021/8091",4
"1379","MPP-pre-MC","MPP-pre-MC","GO:0042542","response to hydrogen peroxide","6/169","146/18670",0.00215019908311149,0.0354849625082437,0.0301969769893657,"6188/10399/100/4602/1938/328",6
"1380","MPP-pre-MC","MPP-pre-MC","GO:0046632","alpha-beta T cell differentiation","5/169","101/18670",0.00225407737586538,0.0366684748182585,0.0312041217477643,"54440/864/3965/100/4602",5
"1381","MPP-pre-MC","MPP-pre-MC","GO:0030888","regulation of B cell proliferation","4/169","61/18670",0.00226331572081083,0.0366684748182585,0.0312041217477643,"4282/7305/54440/100",4
"1382","MPP-pre-MC","MPP-pre-MC","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","4/169","61/18670",0.00226331572081083,0.0366684748182585,0.0312041217477643,"54440/864/3965/4602",4
"1383","MPP-pre-MC","MPP-pre-MC","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","6/169","149/18670",0.00238116813733874,0.0383440226721759,0.0326299786858284,"6135/9349/6125/6201/10399/29997",6
"1384","MPP-pre-MC","MPP-pre-MC","GO:0001782","B cell homeostasis","3/169","30/18670",0.00247188177226046,0.0393280830472817,0.0334673939288715,"4282/202309/100",3
"1385","MPP-pre-MC","MPP-pre-MC","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","3/169","30/18670",0.00247188177226046,0.0393280830472817,0.0334673939288715,"54440/3965/4602",3
"1386","MPP-pre-MC","MPP-pre-MC","GO:0002228","natural killer cell mediated immunity","4/169","64/18670",0.00269850726006083,0.0426781773213192,0.03631825560533,"5052/3965/11151/409",4
"1387","MPP-pre-MC","MPP-pre-MC","GO:0043304","regulation of mast cell degranulation","3/169","31/18670",0.0027186779803062,0.0427427656430389,0.0363732189454856,"5880/3965/8673",3
"1388","MPP-pre-MC","MPP-pre-MC","GO:0001909","leukocyte mediated cytotoxicity","5/169","107/18670",0.00289708194122375,0.0452796865754795,0.0385320867476695,"5052/7305/3965/11151/409",5
"1389","MPP-pre-MC","MPP-pre-MC","GO:0033006","regulation of mast cell activation involved in immune response","3/169","32/18670",0.00298014505044296,0.0463055286492804,0.0394050573613511,"5880/3965/8673",3
"1390","MPP-pre-MC","MPP-pre-MC","GO:0050707","regulation of cytokine secretion","7/169","210/18670",0.00306214539438057,0.0473030250748207,0.040253906408381,"4282/199/114900/947/29108/3965/7494",7
"1391","MPP-pre-MC","MPP-pre-MC","GO:0050714","positive regulation of protein secretion","8/169","268/18670",0.00311194905884138,0.047794500863246,0.0406721422475892,"4282/199/6659/114900/947/29108/3965/7494",8
"1392","MPP-pre-MC","MPP-pre-MC","GO:1901797","negative regulation of signal transduction by p53 class mediator","3/169","33/18670",0.00325655924192653,0.0497280339413723,0.0423175393324754,"4282/960/29997",3
"1393","Myeloid","Myeloid","GO:0043312","neutrophil degranulation","42/261","485/18670",1.69928527554072e-21,3.41617326440221e-18,2.86614119397529e-18,"6282/5223/4257/2171/7305/23406/29108/8673/8635/1535/6280/51316/6036/84106/1536/3689/932/3903/4353/1675/566/5873/11010/6279/5657/6286/56729/9145/2219/4069/4332/1511/10555/4318/3614/5836/2512/11031/9761/23593/25798/567",42
"1394","Myeloid","Myeloid","GO:0002283","neutrophil activation involved in immune response","42/261","488/18670",2.14988877558352e-21,3.41617326440221e-18,2.86614119397529e-18,"6282/5223/4257/2171/7305/23406/29108/8673/8635/1535/6280/51316/6036/84106/1536/3689/932/3903/4353/1675/566/5873/11010/6279/5657/6286/56729/9145/2219/4069/4332/1511/10555/4318/3614/5836/2512/11031/9761/23593/25798/567",42
"1395","Myeloid","Myeloid","GO:0042119","neutrophil activation","42/261","498/18670",4.65069205843367e-21,3.98725382530767e-18,3.3452730745932e-18,"6282/5223/4257/2171/7305/23406/29108/8673/8635/1535/6280/51316/6036/84106/1536/3689/932/3903/4353/1675/566/5873/11010/6279/5657/6286/56729/9145/2219/4069/4332/1511/10555/4318/3614/5836/2512/11031/9761/23593/25798/567",42
"1396","Myeloid","Myeloid","GO:0002446","neutrophil mediated immunity","42/261","499/18670",5.01856995004112e-21,3.98725382530767e-18,3.3452730745932e-18,"6282/5223/4257/2171/7305/23406/29108/8673/8635/1535/6280/51316/6036/84106/1536/3689/932/3903/4353/1675/566/5873/11010/6279/5657/6286/56729/9145/2219/4069/4332/1511/10555/4318/3614/5836/2512/11031/9761/23593/25798/567",42
"1397","Myeloid","Myeloid","GO:0070125","mitochondrial translational elongation","14/261","88/18670",1.96706837358516e-11,1.25026865825073e-08,1.04896509269289e-08,"7284/6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/78988/64979",14
"1398","Myeloid","Myeloid","GO:0070126","mitochondrial translational termination","13/261","89/18670",3.15983013320771e-10,1.67365669388902e-07,1.40418416270441e-07,"6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/78988/64979",13
"1399","Myeloid","Myeloid","GO:0006415","translational termination","13/261","104/18670",2.28261205824043e-09,1.03630587444115e-06,8.69452081732782e-07,"6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/78988/64979",13
"1400","Myeloid","Myeloid","GO:0006414","translational elongation","14/261","133/18670",5.35156651099673e-09,2.12590979649345e-06,1.78362078583615e-06,"7284/6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/78988/64979",14
"1401","Myeloid","Myeloid","GO:0032543","mitochondrial translation","14/261","135/18670",6.50380364462303e-09,2.29656533140133e-06,1.92679937214388e-06,"7284/6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/78988/64979",14
"1402","Myeloid","Myeloid","GO:0140053","mitochondrial gene expression","15/261","162/18670",8.88714731054678e-09,2.82433541529177e-06,2.36959411974895e-06,"7284/6182/64949/90480/6150/6183/9553/65003/54998/55052/65993/51073/7019/78988/64979",15
"1403","Myeloid","Myeloid","GO:0030595","leukocyte chemotaxis","17/261","224/18670",1.81813283042618e-08,5.252751031904e-06,4.40701479375073e-06,"199/6223/11151/6280/3570/3689/1441/566/6279/23765/811/120425/1130/6347/51192/972/6348",17
"1404","Myeloid","Myeloid","GO:0002573","myeloid leukocyte differentiation","16/261","204/18670",3.03672532911056e-08,8.04226091326112e-06,6.74739057775179e-06,"4609/7305/6688/1050/1053/29887/2124/5657/1436/9770/1051/4318/3930/972/6348/54997",16
"1405","Myeloid","Myeloid","GO:0042254","ribosome biogenesis","19/261","297/18670",4.14958726353568e-08,1.01441448642434e-05,8.51085387735699e-06,"10969/11224/6227/10528/9188/8886/6187/3921/6223/6217/10360/55651/2971/65003/51042/55052/10248/51491/64979",19
"1406","Myeloid","Myeloid","GO:0090150","establishment of protein localization to membrane","20/261","332/18670",4.89982510111034e-08,1.11226029795205e-05,9.33177216625e-06,"11224/9141/26517/25873/6227/3309/6187/3921/6223/6171/6217/6235/3689/653361/5058/196383/637/11031/7027/5366",20
"1407","Myeloid","Myeloid","GO:0009141","nucleoside triphosphate metabolic process","20/261","362/18670",1.99888781173078e-07,4.23497697712028e-05,3.55311075586952e-05,"3939/5223/100/4833/25939/706/1351/29796/516/3614/637/79077/4708/526/4716/388753/518/30968/204/54205",20
"1408","Myeloid","Myeloid","GO:0097529","myeloid leukocyte migration","15/261","210/18670",2.80682986278312e-07,5.57506581495297e-05,4.67743423844056e-05,"199/6223/6280/3570/3689/1441/566/6279/5657/23765/120425/6347/51192/972/6348",15
"1409","Myeloid","Myeloid","GO:0060326","cell chemotaxis","18/261","304/18670",3.01589175148063e-07,5.63794352129731e-05,4.73018811548014e-05,"199/6223/11151/409/6280/3570/3689/1441/566/6279/23765/811/120425/1130/6347/51192/972/6348",18
"1410","Myeloid","Myeloid","GO:0009144","purine nucleoside triphosphate metabolic process","19/261","342/18670",3.74131346819488e-07,6.6054967788463e-05,5.54195731867698e-05,"3939/5223/100/4833/25939/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",19
"1411","Myeloid","Myeloid","GO:0045730","respiratory burst","7/261","37/18670",6.92822044470876e-07,0.000115883603017287,9.72253871825335e-05,"5223/1043/6223/1535/1536/653361/4353",7
"1412","Myeloid","Myeloid","GO:0006605","protein targeting","21/261","432/18670",8.08792185334721e-07,0.000128517078249687,0.000107824768708045,"11224/9141/26517/10452/25873/6227/3309/6187/3921/6223/6171/6217/6235/3689/653361/5873/9145/5058/706/637/54543",21
"1413","Myeloid","Myeloid","GO:0030099","myeloid cell differentiation","20/261","416/18670",1.76622926802858e-06,0.000267289362561658,0.000224253570722626,"4609/7305/6223/6688/1050/1053/29887/1441/2124/5657/1436/9770/1051/4318/10320/3930/972/6348/54997/567",20
"1414","Myeloid","Myeloid","GO:0050900","leukocyte migration","22/261","499/18670",2.21278393867527e-06,0.000319646698050455,0.000268180943381074,"199/6223/29108/11151/100/6280/3570/3689/962/1441/566/6279/5657/23765/811/120425/1130/6347/51192/972/6348/9123",22
"1415","Myeloid","Myeloid","GO:0043624","cellular protein complex disassembly","14/261","217/18670",2.36654189418025e-06,0.00032699435390021,0.000274345566039294,"6182/64949/90480/6150/6183/822/9553/65003/54998/55052/65993/51073/78988/64979",14
"1416","Myeloid","Myeloid","GO:0090199","regulation of release of cytochrome c from mitochondria","7/261","48/18670",4.34608682387929e-06,0.000563961199991593,0.00047315879552804,"9141/29108/409/4318/637/27166/5366",7
"1417","Myeloid","Myeloid","GO:0001906","cell killing","12/261","168/18670",4.43644745116105e-06,0.000563961199991593,0.00047315879552804,"7305/3151/6223/11151/409/566/5873/4069/1511/1130/51571/567",12
"1418","Myeloid","Myeloid","GO:0097530","granulocyte migration","11/261","141/18670",4.78381104696861e-06,0.000584728904125624,0.00049058272801504,"6280/3689/1441/6279/5657/23765/120425/6347/51192/972/6348",11
"1419","Myeloid","Myeloid","GO:0009205","purine ribonucleoside triphosphate metabolic process","17/261","335/18670",5.27741611658509e-06,0.000589021348628089,0.00049418405355071,"3939/5223/4833/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",17
"1420","Myeloid","Myeloid","GO:0006612","protein targeting to membrane","13/261","202/18670",5.59739362141922e-06,0.000589021348628089,0.00049418405355071,"11224/25873/6227/3309/6187/3921/6223/6171/6217/6235/3689/653361/5058",13
"1421","Myeloid","Myeloid","GO:0030851","granulocyte differentiation","6/261","33/18670",5.6858978087643e-06,0.000589021348628089,0.00049418405355071,"6688/1050/1053/2124/3930/54997",6
"1422","Myeloid","Myeloid","GO:0009123","nucleoside monophosphate metabolic process","18/261","375/18670",6.01546893459803e-06,0.000589021348628089,0.00049418405355071,"3939/5223/100/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/10591/54205",18
"1423","Myeloid","Myeloid","GO:0045047","protein targeting to ER","10/261","118/18670",6.22055846783413e-06,0.000589021348628089,0.00049418405355071,"11224/25873/6227/3309/6187/3921/6223/6171/6217/6235",10
"1424","Myeloid","Myeloid","GO:1990266","neutrophil migration","10/261","118/18670",6.22055846783413e-06,0.000589021348628089,0.00049418405355071,"6280/3689/1441/6279/5657/120425/6347/51192/972/6348",10
"1425","Myeloid","Myeloid","GO:0009167","purine ribonucleoside monophosphate metabolic process","17/261","340/18670",6.41906891228277e-06,0.000589021348628089,0.00049418405355071,"3939/5223/100/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",17
"1426","Myeloid","Myeloid","GO:0042273","ribosomal large subunit biogenesis","8/261","71/18670",6.5150812751481e-06,0.000589021348628089,0.00049418405355071,"10969/11224/8886/55651/2971/65003/55052/51491",8
"1427","Myeloid","Myeloid","GO:0009126","purine nucleoside monophosphate metabolic process","17/261","341/18670",6.67236266539056e-06,0.000589021348628089,0.00049418405355071,"3939/5223/100/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",17
"1428","Myeloid","Myeloid","GO:0009199","ribonucleoside triphosphate metabolic process","17/261","341/18670",6.67236266539056e-06,0.000589021348628089,0.00049418405355071,"3939/5223/4833/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",17
"1429","Myeloid","Myeloid","GO:0036500","ATF6-mediated unfolded protein response","4/261","10/18670",7.33642623844332e-06,0.000630139529345213,0.000528681868050553,"7184/3309/7494/811",4
"1430","Myeloid","Myeloid","GO:0050670","regulation of lymphocyte proliferation","13/261","208/18670",7.69274715623689e-06,0.00064335659111897,0.000539770873871137,"51083/7305/199/29108/11151/3485/7940/100/3570/4332/64115/1051/972",13
"1431","Myeloid","Myeloid","GO:0032944","regulation of mononuclear cell proliferation","13/261","209/18670",8.10224114296913e-06,0.000660228778265536,0.000553926499733895,"51083/7305/199/29108/11151/3485/7940/100/3570/4332/64115/1051/972",13
"1432","Myeloid","Myeloid","GO:0072599","establishment of protein localization to endoplasmic reticulum","10/261","122/18670",8.37768317639467e-06,0.000665606928364556,0.000558438723310729,"11224/25873/6227/3309/6187/3921/6223/6171/6217/6235",10
"1433","Myeloid","Myeloid","GO:0071621","granulocyte chemotaxis","10/261","123/18670",9.00838619271057e-06,0.000669438936249684,0.0005616537463219,"6280/3689/1441/6279/23765/120425/6347/51192/972/6348",10
"1434","Myeloid","Myeloid","GO:0001819","positive regulation of cytokine production","20/261","464/18670",9.05785848292523e-06,0.000669438936249684,0.0005616537463219,"9188/7305/199/29108/1535/7494/3570/1536/566/1436/2219/23765/4332/1051/10555/51571/972/6348/9208/567",20
"1435","Myeloid","Myeloid","GO:0042110","T cell activation","20/261","464/18670",9.05785848292523e-06,0.000669438936249684,0.0005616537463219,"199/678/29108/11151/3485/3936/100/7494/3570/5873/5058/64115/120425/1051/6347/27166/51571/972/30968/567",20
"1436","Myeloid","Myeloid","GO:0009161","ribonucleoside monophosphate metabolic process","17/261","354/18670",1.08858681623899e-05,0.000786256568638072,0.000659662776443389,"3939/5223/100/706/1351/29796/516/3614/637/4708/526/4716/388753/518/30968/204/54205",17
"1437","Myeloid","Myeloid","GO:0002181","cytoplasmic translation","9/261","100/18670",1.11574696541926e-05,0.000787965301356088,0.000661096389101047,"1978/25873/6227/8531/3921/6171/6235/51372/51389",9
"1438","Myeloid","Myeloid","GO:0022900","electron transport chain","12/261","186/18670",1.25438303683067e-05,0.000861727262961289,0.000722982066536698,"1535/1536/653361/2745/1351/29796/637/4708/4716/6390/388753/54205",12
"1439","Myeloid","Myeloid","GO:1903039","positive regulation of leukocyte cell-cell adhesion","13/261","218/18670",1.27442357958403e-05,0.000861727262961289,0.000722982066536698,"199/29108/11151/3485/100/7494/3570/3689/5058/64115/6347/51571/972",13
"1440","Myeloid","Myeloid","GO:0030593","neutrophil chemotaxis","9/261","104/18670",1.5352086001798e-05,0.00100318382713063,0.000841662957213041,"6280/3689/1441/6279/120425/6347/51192/972/6348",9
"1441","Myeloid","Myeloid","GO:0070663","regulation of leukocyte proliferation","13/261","222/18670",1.54675920482697e-05,0.00100318382713063,0.000841662957213041,"51083/7305/199/29108/11151/3485/7940/100/3570/4332/64115/1051/972",13
"1442","Myeloid","Myeloid","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","9/261","105/18670",1.65889835074651e-05,0.00105439579173448,0.000884629373145456,"11224/25873/6227/6187/3921/6223/6171/6217/6235",9
"1443","Myeloid","Myeloid","GO:0032984","protein-containing complex disassembly","16/261","329/18670",1.6975531434681e-05,0.00105780860587091,0.000887492696058762,"4609/6182/64949/90480/8673/6150/6183/822/9553/65003/54998/55052/65993/51073/78988/64979",16
"1444","Myeloid","Myeloid","GO:0001836","release of cytochrome c from mitochondria","7/261","59/18670",1.76672960047533e-05,0.00107974359044435,0.000905895967207291,"9141/29108/409/4318/637/27166/5366",7
"1445","Myeloid","Myeloid","GO:0050832","defense response to fungus","6/261","40/18670",1.81547648904285e-05,0.00108860080795814,0.000913327099651545,"23406/6280/4353/6279/23765/1511",6
"1446","Myeloid","Myeloid","GO:0001909","leukocyte mediated cytotoxicity","9/261","107/18670",1.93188773652033e-05,0.00113695170864104,0.000953893106550875,"7305/11151/409/566/5873/1511/1130/51571/567",9
"1447","Myeloid","Myeloid","GO:0070661","leukocyte proliferation","15/261","298/18670",2.0918889979332e-05,0.00120873149735122,0.00101411575727556,"51083/7305/199/29108/11151/3485/7940/100/3570/1436/4332/64115/1051/3614/972",15
"1448","Myeloid","Myeloid","GO:2001242","regulation of intrinsic apoptotic signaling pathway","11/261","165/18670",2.13125373480424e-05,0.00120948649450141,0.00101474919365773,"5034/8531/29108/7494/6280/6279/4318/637/972/5366/114971",11
